TaxonomyID,TaxonomyName,TaxonomyRank,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8
159271,uncultured Leptotrichia sp.,species,44,0,44,0,44,0,44,0
425065,Methylobacterium sp. SY-NiR1,species,1,0,1,0,1,0,1,0
633671,Shinella sp. LAA-2009-i39,species,1,0,1,0,1,0,1,0
385246,environmental samples,no rank,2,0,2,0,2,0,2,0
41297,Sphingomonadaceae,family,111,20,111,20,111,20,111,20
194923,uncultured Veillonellaceae bacterium,species,18,0,18,0,18,0,18,0
504481,Sediminibacterium,genus,5,0,5,0,5,0,5,0
390514,environmental samples,no rank,1,0,1,0,1,0,1,0
1141886,Paracraurococcus sp. 1PNM-27,species,4,0,4,0,4,0,4,0
156209,environmental samples,no rank,69,1,69,1,69,1,69,1
224208,environmental samples,no rank,846,2,846,2,846,2,846,2
120965,uncultured planctomycete,species,167,17,167,17,167,17,167,17
1393,Brevibacillus brevis,species,1,0,1,0,1,0,1,0
453117,environmental samples,no rank,1,0,1,0,1,0,1,0
672157,Reinekea aestuarii,species,1,0,1,0,1,0,1,0
1219646,Veillonella sp. MVC5,species,2,0,2,0,2,0,2,0
51048,Actinobacillus porcinus,species,1,0,1,0,1,0,1,0
1163,Anabaena,genus,74,32,74,32,74,32,74,32
1300,Streptococcaceae,family,4669,2142,4669,2142,4669,2142,4669,2142
450707,environmental samples,no rank,4,0,4,0,4,0,4,0
83681,Nonomuraea,genus,1,0,1,0,1,0,1,0
706332,Actinomycetales bacterium OS1-23,species,2,0,2,0,2,0,2,0
188936,uncultured streptomycete,species,1,0,1,0,1,0,1,0
203693,Nitrospira,class,4,0,4,0,4,0,4,0
29393,Dolosigranulum,genus,8,0,8,0,8,0,8,0
588673,Solirubrobacterales,order,43,0,43,0,43,0,43,0
489576,Streptococcus sp. W29,species,1,0,1,0,1,0,1,0
142185,environmental samples,no rank,69,2,69,2,69,2,69,2
28037,Streptococcus mitis,species,36,18,36,18,36,18,36,18
508655,Vibrio sp. 4D5,species,1,0,1,0,1,0,1,0
156889,Magnetococcus marinus MC-1,no rank,1,0,1,0,1,0,1,0
581186,environmental samples,no rank,1,0,1,0,1,0,1,0
574976,Holophagaceae,family,29,0,29,0,29,0,29,0
543034,environmental samples,no rank,22,0,22,0,22,0,22,0
578833,Pseudomonas stutzeri subgroup,species subgroup,23,0,23,0,23,0,23,0
248733,environmental samples,no rank,1,0,1,0,1,0,1,0
1164924,Pseudomonas sp. A4(2012),species,1,0,1,0,1,0,1,0
574727,Bradyrhizobium sp. C-145,species,1,0,1,0,1,0,1,0
197515,environmental samples,no rank,67,0,67,0,67,0,67,0
84997,Rubrobacteraceae,family,4,0,4,0,4,0,4,0
291426,uncultured Fischerella sp.,species,23,0,23,0,23,0,23,0
685160,Rhizobium sp. VB4S6,species,2,0,2,0,2,0,2,0
1078480,Haemophilus sputorum,species,15,0,15,0,15,0,15,0
130321,environmental samples,no rank,42,0,42,0,42,0,42,0
661410,Methylobacterium extorquens DM4,no rank,1,0,1,0,1,0,1,0
1162154,Rhizobium sp. WTPin_42,species,1,0,1,0,1,0,1,0
187319,uncultured Fibrobacteres bacterium,species,35,0,35,0,35,0,35,0
1691,Bifidobacterium indicum,species,2,0,2,0,2,0,2,0
574026,environmental samples,no rank,15,4,15,4,15,4,15,4
1162519,Methylobacterium sp. XWS-36,species,3,0,3,0,3,0,3,0
38303,Corynebacterium pseudogenitalium,species,36,0,36,0,36,0,36,0
34023,Rhodocista,genus,1,0,1,0,1,0,1,0
100371,uncultured Planctomycetales bacterium,species,22,2,22,2,22,2,22,2
459832,uncultured Roseospira sp.,species,1,1,1,1,1,1,1,1
52018,unclassified Actinobacteria,no rank,7,0,7,0,7,0,7,0
90974,Acrocarpospora,genus,1,0,1,0,1,0,1,0
1274,Dermacoccus nishinomiyaensis,species,4,0,4,0,4,0,4,0
1134868,Devosia sp. ECDN8_I,species,1,0,1,0,1,0,1,0
318421,uncultured Ferribacterium sp.,species,49,0,49,0,49,0,49,0
1083,Phaeospirillum molischianum,species,5,0,5,0,5,0,5,0
1206749,Nitrolancetus hollandicus,species,0,1,0,1,0,1,0,1
655186,uncultured SUP05 cluster bacterium,species,3,0,3,0,3,0,3,0
1161342,Rhizobium sp. R19_Tikamgarh,species,8,0,8,0,8,0,8,0
499807,environmental samples,no rank,1,0,1,0,1,0,1,0
1214,Prochloron,genus,1,0,1,0,1,0,1,0
206379,Nitrosomonadaceae,family,56,0,56,0,56,0,56,0
1186005,alpha proteobacterium ALI-LH31,species,1,0,1,0,1,0,1,0
85028,Tsukamurellaceae,family,6,4,6,4,6,4,6,4
309035,cyanobacterium endosymbiont of Rhopalodia gibba,species,3,0,3,0,3,0,3,0
448130,Ornithinicoccus sp. TUT1318,species,2,0,2,0,2,0,2,0
249168,uncultured Rickettsia sp.,species,1,0,1,0,1,0,1,0
937496,Pseudomonas sp. BND-BHI1,species,1,0,1,0,1,0,1,0
200643,Bacteroidia,class,69,36,69,36,69,36,69,36
1140409,Pelomonas sp. CR2,species,2,0,2,0,2,0,2,0
1090,Chlorobi,phylum,13,0,13,0,13,0,13,0
217510,Fulvimarina,genus,7,0,7,0,7,0,7,0
281274,uncultured Pelotomaculum sp.,species,1,0,1,0,1,0,1,0
412055,environmental samples,no rank,4,0,4,0,4,0,4,0
166953,Kaistia,genus,1,0,1,0,1,0,1,0
742030,Salinisphaerales,order,7,0,7,0,7,0,7,0
1170774,Corynebacterium sp. MIT 07-2012,species,2,0,2,0,2,0,2,0
655811,Anaerococcus vaginalis ATCC 51170,no rank,2,0,2,0,2,0,2,0
83778,Kineosporiaceae,family,44,2,44,2,44,2,44,2
1211,uncultured cyanobacterium,species,4300,1426,4300,1426,4300,1426,4300,1426
1232139,Pseudomonas oleovorans/pseudoalcaligenes group,species subgroup,10,0,10,0,10,0,10,0
65831,environmental samples,no rank,24,0,24,0,24,0,24,0
316073,uncultured Skermanella sp.,species,1,0,1,0,1,0,1,0
186830,unclassified Lactobacillales,no rank,20,0,20,0,20,0,20,0
333,Pseudomonas chlororaphis subsp. chlororaphis,subspecies,1,0,1,0,1,0,1,0
946435,Jeotgalicoccus sp. ATCC 8456,species,1,0,1,0,1,0,1,0
333297,Methylobacterium adhaesivum,species,2,0,2,0,2,0,2,0
935459,Pseudomonas sp. B288F,species,1,0,1,0,1,0,1,0
384764,uncultured Thermomicrobia bacterium,species,17,1,17,1,17,1,17,1
211439,environmental samples,no rank,15,0,15,0,15,0,15,0
13076,Globicatella sanguinis,species,1,0,1,0,1,0,1,0
1178790,Rhizobiales bacterium NHI-8,species,1,0,1,0,1,0,1,0
373538,uncultured Haliangium sp.,species,2,0,2,0,2,0,2,0
85004,Bifidobacteriales,order,57,26,57,26,57,26,57,26
159270,uncultured Kingella sp.,species,12,0,12,0,12,0,12,0
135644,environmental samples,no rank,18,0,18,0,18,0,18,0
13075,Globicatella,genus,1,0,1,0,1,0,1,0
671232,Streptococcus anginosus group,species group,4,1,4,1,4,1,4,1
381092,environmental samples,no rank,14,0,14,0,14,0,14,0
310701,uncultured Deinococci bacterium,species,6,0,6,0,6,0,6,0
101447,environmental samples,no rank,1,0,1,0,1,0,1,0
88,Leptothrix,genus,31,0,31,0,31,0,31,0
1209355,Acinetobacter sp. MDS7A,species,1,0,1,0,1,0,1,0
872,Desulfovibrio,genus,1,0,1,0,1,0,1,0
1323,[Streptococcus] pleomorphus,species,2,0,2,0,2,0,2,0
397416,Pseudomonas sp. LBUM239,species,1,0,1,0,1,0,1,0
28073,Lyngbya,genus,6,0,6,0,6,0,6,0
84993,Acidimicrobiales,order,7,0,7,0,7,0,7,0
42447,Anaerobranca,genus,3,0,3,0,3,0,3,0
1189,Stigonematales,order,39,1,39,1,39,1,39,1
428048,environmental samples,no rank,1,0,1,0,1,0,1,0
580370,Zetaproteobacteria,class,1,0,1,0,1,0,1,0
47883,Pseudomonas synxantha,species,8,0,8,0,8,0,8,0
384,Rhizobium leguminosarum,species,2,1,2,1,2,1,2,1
102886,Streptococcus didelphis,species,9,7,9,7,9,7,9,7
487184,Pseudomonas xinjiangensis,species,3,0,3,0,3,0,3,0
204525,Roseomonas cervicalis,species,9,0,9,0,9,0,9,0
935,Thiomicrospira sp.,species,1,0,1,0,1,0,1,0
615,Serratia marcescens,species,1,0,1,0,1,0,1,0
620,Shigella,genus,3,0,3,0,3,0,3,0
97924,environmental samples,no rank,17,0,17,0,17,0,17,0
549386,Microvirga guangxiensis,species,0,1,0,1,0,1,0,1
315405,Streptococcus gallolyticus,species,1,2,1,2,1,2,1,2
220135,uncultured Pseudomonadaceae bacterium,species,354,0,354,0,354,0,354,0
35800,Nitrospina,genus,1,0,1,0,1,0,1,0
86795,Marmoricola,genus,3,0,3,0,3,0,3,0
82117,unclassified Alphaproteobacteria,no rank,28,0,28,0,28,0,28,0
88215,environmental samples,no rank,8,0,8,0,8,0,8,0
489909,Nosocomiicoccus,genus,2,0,2,0,2,0,2,0
338954,uncultured Paracraurococcus sp.,species,20,2,20,2,20,2,20,2
1179759,Bradyrhizobium sp. RITF14142,species,4,0,4,0,4,0,4,0
47420,Hydrogenophaga,genus,10,0,10,0,10,0,10,0
230494,Reinekea,genus,1,0,1,0,1,0,1,0
114847,uncultured Roseobacter sp.,species,6,0,6,0,6,0,6,0
189675,environmental samples,no rank,8,0,8,0,8,0,8,0
332248,Truepera,genus,1,0,1,0,1,0,1,0
963,Herbaspirillum,genus,1,0,1,0,1,0,1,0
766,Rickettsiales,order,5,0,5,0,5,0,5,0
28236,Petrotoga,genus,9,0,9,0,9,0,9,0
186807,Peptococcaceae,family,13,0,13,0,13,0,13,0
204432,Acidobacteriia,class,38,0,38,0,38,0,38,0
1160951,environmental samples,no rank,1,0,1,0,1,0,1,0
191,Azospirillum,genus,2,0,2,0,2,0,2,0
186055,uncultured Desulfurella sp.,species,1,0,1,0,1,0,1,0
1060,Rhodobacter,genus,4,0,4,0,4,0,4,0
1095560,Aurantimonas sp. B1.2,species,1,0,1,0,1,0,1,0
1050990,Microbacterium sp. ANIOT07,species,1,0,1,0,1,0,1,0
1048840,Leptolyngbya sp. CYN95,species,1,0,1,0,1,0,1,0
939651,gamma proteobacterium SCGC AAA007-N20,species,1,0,1,0,1,0,1,0
83494,unclassified Comamonadaceae,no rank,3,0,3,0,3,0,3,0
330781,Prochlorales cyanobacterium EV-7,species,2,0,2,0,2,0,2,0
1623,Lactobacillus ruminis,species,1,0,1,0,1,0,1,0
431758,Pseudomonas sp. KFC-12,species,1,0,1,0,1,0,1,0
356,Rhizobiales,order,1023,302,1023,302,1023,302,1023,302
77353,environmental samples,no rank,2,0,2,0,2,0,2,0
227979,Jeotgalicoccus,genus,6,0,6,0,6,0,6,0
222,Achromobacter,genus,4,0,4,0,4,0,4,0
211434,uncultured Devosia sp.,species,8,0,8,0,8,0,8,0
41292,unclassified Rhizobiales (miscellaneous),no rank,20,1,20,1,20,1,20,1
379,Rhizobium,genus,161,2,161,2,161,2,161,2
474984,uncultured Sphaerotilus sp.,species,28,0,28,0,28,0,28,0
265976,Serinicoccus,genus,5,0,5,0,5,0,5,0
74261,environmental samples,no rank,2,0,2,0,2,0,2,0
64001,Nevskia,genus,2,0,2,0,2,0,2,0
505728,Anabaena constricta LCR23,no rank,1,0,1,0,1,0,1,0
189677,environmental samples,no rank,7,0,7,0,7,0,7,0
219686,Gemmatimonadales,order,6,0,6,0,6,0,6,0
712645,Streptococcus sp. oral taxon C65,species,36,3,36,3,36,3,36,3
1124669,Pseudomonas sp. C1K,species,1,0,1,0,1,0,1,0
33988,Rickettsieae,tribe,1,0,1,0,1,0,1,0
498723,environmental samples,no rank,1,0,1,0,1,0,1,0
349801,Pseudomonas sp. 3040,species,2,0,2,0,2,0,2,0
1134568,Flavimonas sp. SDT1S20,species,1,0,1,0,1,0,1,0
279827,Phenylobacterium falsum,species,8,0,8,0,8,0,8,0
879968,uncultured Ilumatobacter sp.,species,1,0,1,0,1,0,1,0
431059,Pelomonas puraquae,species,3,0,3,0,3,0,3,0
65048,Mitsuaria chitosanitabida,species,3,0,3,0,3,0,3,0
267212,Neisseria bacilliformis,species,1,0,1,0,1,0,1,0
306538,Flavobacteriaceae bacterium HC-2004,species,1,0,1,0,1,0,1,0
254318,Brevibacterium sp. N311,species,15,0,15,0,15,0,15,0
59619,environmental samples,no rank,57,0,57,0,57,0,57,0
1587,Lactobacillus helveticus,species,3,0,3,0,3,0,3,0
650102,Rhodococcus sp. PA10,species,19,0,19,0,19,0,19,0
298705,Kaistobacter,genus,2,0,2,0,2,0,2,0
1221887,Staphylococcus sp. CRB-87,species,1,0,1,0,1,0,1,0
660230,Bacillus sp. JS-37,species,1,0,1,0,1,0,1,0
274744,Sinorhizobium sp. TB2-T-5,species,2,0,2,0,2,0,2,0
221281,Hapalosiphon sp. 804-1,species,1,0,1,0,1,0,1,0
932000,uncultured Balneimonas sp.,species,4,0,4,0,4,0,4,0
1075202,Verrucomicrobia bacterium symbiont of Bihospites bacati,species,1,0,1,0,1,0,1,0
1123565,Marmoricola sp. MIM116,species,1,0,1,0,1,0,1,0
28151,Serratia proteamaculans,species,1,0,1,0,1,0,1,0
1045774,Nocardioides lianchengensis,species,1,0,1,0,1,0,1,0
167971,environmental samples,no rank,33,0,33,0,33,0,33,0
686311,Micromonosporaceae bacterium 231709,species,2,0,2,0,2,0,2,0
244328,uncultured Clostridia bacterium,species,64,0,64,0,64,0,64,0
187071,Clostridium sp. Dex60-61,species,1,0,1,0,1,0,1,0
708136,Bacillus sp. 230M,species,1,0,1,0,1,0,1,0
1206748,Nitrolancetus,genus,0,1,0,1,0,1,0,1
587851,Pseudomonas chlororaphis subsp. aureofaciens,subspecies,1,0,1,0,1,0,1,0
1054497,Gemmobacter lanyuensis,species,1,0,1,0,1,0,1,0
1182568,Deinococcus sp. DY01,species,3,0,3,0,3,0,3,0
687858,Corynebacterium sp. GOD NKPN21E,species,1,0,1,0,1,0,1,0
303379,Herminiimonas,genus,2,2,2,2,2,2,2,2
135064,Leptotrichia-like sp. oral clone BB135,species,2,0,2,0,2,0,2,0
712439,Porphyromonas sp. oral taxon 284,species,1,0,1,0,1,0,1,0
187,Aquaspirillum,genus,1,0,1,0,1,0,1,0
201821,unclassified Nostocales,no rank,1,0,1,0,1,0,1,0
317661,Quadrisphaera,genus,0,1,0,1,0,1,0,1
89966,Hymenobacter,genus,23,2,23,2,23,2,23,2
712117,Actinomyces sp. oral taxon 170,species,1,0,1,0,1,0,1,0
44249,Paenibacillus,genus,39,0,39,0,39,0,39,0
505744,Nostoc sp. LCR17,species,0,1,0,1,0,1,0,1
1170681,Micrococcus sp. JR7-6,species,4,0,4,0,4,0,4,0
236052,Propionicimonas,genus,4,0,4,0,4,0,4,0
213118,Desulfobacterales,order,14,0,14,0,14,0,14,0
671173,uncultured Acrocarpospora sp.,species,1,0,1,0,1,0,1,0
34084,Riemerella,genus,2,0,2,0,2,0,2,0
72273,Thiotrichales,order,17,0,17,0,17,0,17,0
412044,environmental samples,no rank,15,0,15,0,15,0,15,0
38304,Corynebacterium tuberculostearicum,species,1,0,1,0,1,0,1,0
140605,uncultured Green Bay ferromanganous micronodule bacterium MNC12,species,1,0,1,0,1,0,1,0
123313,Curtobacterium sp. VKM Ac-1387,species,1,0,1,0,1,0,1,0
147577,Tsukamurella strandjordii,species,4,0,4,0,4,0,4,0
857417,Janibacter sp. 0704P10-1,species,1,0,1,0,1,0,1,0
1151457,Campylobacter sp. canine oral taxon 011,species,1,0,1,0,1,0,1,0
1584,Lactobacillus delbrueckii,species,808,568,808,568,808,568,808,568
329,Ralstonia pickettii,species,1,1,1,1,1,1,1,1
1191479,Magnetococcaceae,family,4,0,4,0,4,0,4,0
253243,uncultured Weissella sp.,species,1,0,1,0,1,0,1,0
171549,Bacteroidales,order,69,36,69,36,69,36,69,36
33920,Saccharothrix longispora,species,1,0,1,0,1,0,1,0
40323,Stenotrophomonas,genus,18,0,18,0,18,0,18,0
577468,unclassified Micrococcineae,no rank,2,0,2,0,2,0,2,0
35838,Holophaga,genus,29,0,29,0,29,0,29,0
60520,Lactobacillus paraplantarum,species,1,0,1,0,1,0,1,0
95759,environmental samples,no rank,1,12,1,12,1,12,1,12
1221379,uncultured Pseudoflavonifractor sp.,species,2,0,2,0,2,0,2,0
82348,Streptococcus pluranimalium,species,1,0,1,0,1,0,1,0
1087259,Nocardioides sp. CBMAI 1091,species,1,0,1,0,1,0,1,0
655183,Lactobacillus casei group,species group,279,90,279,90,279,90,279,90
1073,Rhodopseudomonas,genus,26,0,26,0,26,0,26,0
1218732,Pseudomonas sp. D-18,species,1,0,1,0,1,0,1,0
293303,uncultured Syntrophaceae bacterium,species,1,0,1,0,1,0,1,0
34073,Variovorax paradoxus,species,1,0,1,0,1,0,1,0
1128416,uncultured OM182 clade bacterium,species,1,0,1,0,1,0,1,0
575146,Bacillus sp. D194a,species,1,0,1,0,1,0,1,0
1035,Afipia felis,species,0,1,0,1,0,1,0,1
405513,gamma proteobacterium enrichment culture clone DT-1983,species,1,0,1,0,1,0,1,0
669358,Geminocystis papuanica,species,2,0,2,0,2,0,2,0
980701,Enterobacter sp. BND-R12,species,1,0,1,0,1,0,1,0
1114541,Janibacter sp. LC398,species,1,0,1,0,1,0,1,0
572010,Slackia isoflavoniconvertens,species,1,0,1,0,1,0,1,0
586,Providencia,genus,1,0,1,0,1,0,1,0
212696,uncultured Sphingobacteriales bacterium,species,4,0,4,0,4,0,4,0
453414,environmental samples,no rank,3,0,3,0,3,0,3,0
358761,Pseudomonas sp. B12,species,3,0,3,0,3,0,3,0
89314,environmental samples,no rank,1,0,1,0,1,0,1,0
204456,Gemmobacter,genus,1,0,1,0,1,0,1,0
89775,Pseudomonas sp. PsC,species,3,0,3,0,3,0,3,0
135620,Oceanospirillaceae,family,9,0,9,0,9,0,9,0
978031,Capnocytophaga sp. 15t,species,2,0,2,0,2,0,2,0
660245,Microbacterium sp. BJ-51,species,1,0,1,0,1,0,1,0
1016,Capnocytophaga,genus,58,45,58,45,58,45,58,45
253824,uncultured Nocardioidaceae bacterium,species,2,0,2,0,2,0,2,0
1131232,Pseudomonas sp. IARI-L-96,species,1,0,1,0,1,0,1,0
329911,uncultured Peptococcaceae bacterium,species,5,0,5,0,5,0,5,0
335929,Erythrobacteraceae,family,6,0,6,0,6,0,6,0
1170466,Streptococcus sp. WM38,species,1,0,1,0,1,0,1,0
191373,Pelotomaculum,genus,1,0,1,0,1,0,1,0
1112108,Pseudanabaena galeata SP44,no rank,15,0,15,0,15,0,15,0
48506,environmental samples,no rank,7,0,7,0,7,0,7,0
399307,Pseudomonas sp. W18-1,species,1,0,1,0,1,0,1,0
1203198,Nostocales cyanobacterium UIC 10035,species,1,0,1,0,1,0,1,0
430690,environmental samples,no rank,2,0,2,0,2,0,2,0
1048745,Naxibacter sp. AIC9-14,species,2,0,2,0,2,0,2,0
169972,environmental samples,no rank,1,0,1,0,1,0,1,0
255725,Rubrobacterineae,suborder,4,0,4,0,4,0,4,0
443074,environmental samples,no rank,6,0,6,0,6,0,6,0
1096938,Veillonella sp. OK4,species,2,0,2,0,2,0,2,0
499997,uncultured Gallionellaceae bacterium,species,1,0,1,0,1,0,1,0
430692,environmental samples,no rank,1,0,1,0,1,0,1,0
447471,Simiduia agarivorans,species,1,0,1,0,1,0,1,0
150203,Blastomonas,genus,19,0,19,0,19,0,19,0
1019,Capnocytophaga sputigena,species,3,0,3,0,3,0,3,0
655185,environmental samples,no rank,3,0,3,0,3,0,3,0
1215884,Chloroflexi bacterium enrichment culture clone phylotype P5,species,13,0,13,0,13,0,13,0
323415,Dokdonella koreensis,species,1,0,1,0,1,0,1,0
893,Desulfobulbus,genus,14,0,14,0,14,0,14,0
965,Oceanospirillum,genus,4,0,4,0,4,0,4,0
252301,Oceanicola,genus,1,0,1,0,1,0,1,0
460511,uncultured Spirochaetes bacterium,species,5,0,5,0,5,0,5,0
203437,uncultured Gemmatimonadetes bacterium,species,69,2,69,2,69,2,69,2
585401,environmental samples,no rank,2,0,2,0,2,0,2,0
74712,Frankiaceae,family,8,0,8,0,8,0,8,0
1154,Spirulina,genus,1,0,1,0,1,0,1,0
134245,environmental samples,no rank,4,0,4,0,4,0,4,0
120793,Mycobacterium avium complex (MAC),species group,1,0,1,0,1,0,1,0
188786,Thermaceae,family,16,2,16,2,16,2,16,2
253822,environmental samples,no rank,2,0,2,0,2,0,2,0
1081,Rhodospirillum,genus,2,0,2,0,2,0,2,0
1185786,Enterococcus sp. enrichment culture clone WW1_2,species,1,0,1,0,1,0,1,0
1048836,Calothrix sp. CYN100,species,4,0,4,0,4,0,4,0
198251,Candidatus Pelagibacter,genus,1,0,1,0,1,0,1,0
186822,Paenibacillaceae,family,42,1,42,1,42,1,42,1
34085,Riemerella anatipestifer,species,1,0,1,0,1,0,1,0
349535,Pseudomonas sp. I91-4,species,1,0,1,0,1,0,1,0
1227,Nitrosococcus,genus,1,0,1,0,1,0,1,0
135034,environmental samples,no rank,46,0,46,0,46,0,46,0
418748,Psychrobacter sp. Y29,species,1,0,1,0,1,0,1,0
239738,environmental samples,no rank,2,0,2,0,2,0,2,0
541019,Gracilibacteraceae,family,12,0,12,0,12,0,12,0
118968,Coxiellaceae,family,2,0,2,0,2,0,2,0
611769,Pseudomonas sp. AP-MSU2,species,1,0,1,0,1,0,1,0
548756,Arthrobacter sp. B-NSw3,species,2,0,2,0,2,0,2,0
427676,environmental samples,no rank,1,0,1,0,1,0,1,0
259312,environmental samples,no rank,12,0,12,0,12,0,12,0
114554,environmental samples,no rank,40,0,40,0,40,0,40,0
176233,uncultured Methanobacteriaceae archaeon,species,16,0,16,0,16,0,16,0
28105,Sinorhizobium,genus,2,0,2,0,2,0,2,0
81,Hyphomicrobium,genus,1,1,1,1,1,1,1,1
592833,environmental samples,no rank,4,0,4,0,4,0,4,0
1004764,Aphanothece stagnina H7,no rank,10,0,10,0,10,0,10,0
157472,uncultured Bacillales bacterium,species,109,0,109,0,109,0,109,0
522516,Pseudomonas sp. CB3(2008),species,1,0,1,0,1,0,1,0
28090,Acinetobacter lwoffii,species,3,0,3,0,3,0,3,0
218023,uncultured Hyphomicrobiaceae bacterium,species,8,0,8,0,8,0,8,0
412409,Pseudomonas sp. 37zhy,species,1,0,1,0,1,0,1,0
1041740,Methylobacterium sp. MG-2011-64-DP,species,16,0,16,0,16,0,16,0
454114,environmental samples,no rank,2,0,2,0,2,0,2,0
413904,Pseudomonas sp. S,species,1,0,1,0,1,0,1,0
61434,Dehalococcoides,genus,1,0,1,0,1,0,1,0
90418,environmental samples,no rank,1,0,1,0,1,0,1,0
120652,Methylocella,genus,1,0,1,0,1,0,1,0
33877,Agromyces,genus,1,0,1,0,1,0,1,0
28256,Halomonadaceae,family,16,0,16,0,16,0,16,0
319705,Mycobacterium abscessus subsp. bolletii,subspecies,6,0,6,0,6,0,6,0
199683,uncultured Hydrogenophaga sp.,species,10,0,10,0,10,0,10,0
62322,Shewanella baltica,species,1,0,1,0,1,0,1,0
929130,Nocardioides sp. M1-24,species,0,2,0,2,0,2,0,2
1198669,Bradyrhizobium sp. VR2,species,3,0,3,0,3,0,3,0
517401,Pseudomonas sp. E2,species,1,0,1,0,1,0,1,0
487348,environmental samples,no rank,8,0,8,0,8,0,8,0
69278,Aquamicrobium,genus,5,0,5,0,5,0,5,0
577598,environmental samples,no rank,9,0,9,0,9,0,9,0
1041,Erythrobacter,genus,3,0,3,0,3,0,3,0
435287,environmental samples,no rank,3,0,3,0,3,0,3,0
87805,uncultured delta proteobacterium SA71,species,1,0,1,0,1,0,1,0
31989,Rhodobacteraceae,family,43,12,43,12,43,12,43,12
747982,Sphingobacteria bacterium enrichment culture DGGE band 8,species,1,0,1,0,1,0,1,0
84108,Slackia,genus,1,0,1,0,1,0,1,0
1027984,Chroococcidiopsis sp. PCC 8201,species,14,0,14,0,14,0,14,0
1072341,Erythrobacter sp. DHXJ15,species,1,0,1,0,1,0,1,0
83428,uncultured Bacillus sp.,species,97,0,97,0,97,0,97,0
1055323,Aeribacillus,genus,1,0,1,0,1,0,1,0
292,Burkholderia cepacia,species,2,0,2,0,2,0,2,0
87634,unclassified Pseudomonadales (miscellaneous),no rank,2,0,2,0,2,0,2,0
467210,Lachnoanaerobaculum saburreum,species,1,0,1,0,1,0,1,0
119066,unclassified Betaproteobacteria,no rank,4,0,4,0,4,0,4,0
220134,environmental samples,no rank,354,0,354,0,354,0,354,0
670506,Mycobacterium abscessus subgroup,species subgroup,6,0,6,0,6,0,6,0
1151684,Peptostreptococcaceae bacterium canine oral taxon 047,species,1,0,1,0,1,0,1,0
1081597,Alteromonas sp. GNUM-1,species,1,0,1,0,1,0,1,0
651289,environmental samples,no rank,5,0,5,0,5,0,5,0
300588,Microbacterium sp. HPC704,species,5,0,5,0,5,0,5,0
352351,uncultured Rhodospirillaceae bacterium,species,7,0,7,0,7,0,7,0
1117376,Pseudomonas sp. TUB7,species,1,0,1,0,1,0,1,0
95645,unclassified Spirochaeta,no rank,13,0,13,0,13,0,13,0
337486,Pseudomonas sp. bnj_dkc_34,species,6,0,6,0,6,0,6,0
712710,Tannerella sp. oral taxon BU063,species,1,1,1,1,1,1,1,1
1363,Lactococcus garvieae,species,7,0,7,0,7,0,7,0
159272,uncultured Prevotella sp.,species,12,0,12,0,12,0,12,0
401562,Aureimonas ureilytica,species,4,0,4,0,4,0,4,0
453122,uncultured Acholeplasma sp.,species,5,0,5,0,5,0,5,0
1170199,Streptosporangiaceae bacterium L2098,species,1,0,1,0,1,0,1,0
875275,Hymenobacter sp. R-42743,species,1,0,1,0,1,0,1,0
120858,uncultured epsilon proteobacterium,species,13,2,13,2,13,2,13,2
1165579,Pseudomonas sp. enrichment culture clone K2,species,1,0,1,0,1,0,1,0
1167059,Pseudomonas sp. SG-1-17,species,2,0,2,0,2,0,2,0
1672,Arthrobacter ramosus,species,2,0,2,0,2,0,2,0
156451,Bacillus sp. BAC5,species,1,0,1,0,1,0,1,0
89279,environmental samples,no rank,1,0,1,0,1,0,1,0
1163066,Pseudomonas sp. Den-05,species,1,0,1,0,1,0,1,0
126517,environmental samples,no rank,2,0,2,0,2,0,2,0
511,Alcaligenes faecalis,species,1,0,1,0,1,0,1,0
203697,Derxia,genus,1,0,1,0,1,0,1,0
51668,Tetragenococcus,genus,3,0,3,0,3,0,3,0
1255,Pediococcus pentosaceus,species,3,0,3,0,3,0,3,0
34033,environmental samples,no rank,190,2,190,2,190,2,190,2
189776,Thermomicrobiales,order,56,3,56,3,56,3,56,3
218055,environmental samples,no rank,2,0,2,0,2,0,2,0
513008,Terrabacter sp. OC11,species,1,0,1,0,1,0,1,0
68933,Thermales,order,16,2,16,2,16,2,16,2
29428,Methylobacterium rhodinum,species,1,0,1,0,1,0,1,0
537214,Shinella sp. NP526a,species,1,0,1,0,1,0,1,0
208549,uncultured Rhizobiales bacterium,species,38,0,38,0,38,0,38,0
53457,Janibacter,genus,28,1,28,1,28,1,28,1
107654,environmental samples,no rank,2,0,2,0,2,0,2,0
84567,Pedobacter,genus,6,0,6,0,6,0,6,0
213462,Syntrophobacterales,order,24,0,24,0,24,0,24,0
543317,Clostridiales Family XIV. Incertae Sedis,family,3,0,3,0,3,0,3,0
69409,environmental samples,no rank,3,18,3,18,3,18,3,18
